filename,filepath,emotion,actor_id,statement_id,gender
03-01-04-01-02-01-21.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-02-01-21.wav,sad,21,2,male
03-01-04-01-02-01-09.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-02-01-09.wav,sad,9,2,male
03-01-04-01-01-02-23.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-01-02-23.wav,sad,23,1,male
03-01-04-01-02-02-17.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-02-02-17.wav,sad,17,2,male
03-01-04-01-02-02-03.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-02-02-03.wav,sad,3,2,male
03-01-04-01-02-02-02.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-02-02-02.wav,sad,2,2,female
03-01-04-01-02-02-16.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-02-02-16.wav,sad,16,2,female
03-01-04-01-01-02-22.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-01-02-22.wav,sad,22,1,female
03-01-04-01-01-02-08.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-01-02-08.wav,sad,8,1,female
03-01-04-01-01-02-20.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-01-02-20.wav,sad,20,1,female
03-01-04-01-02-02-14.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-02-02-14.wav,sad,14,2,female
03-01-04-01-02-02-15.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-02-02-15.wav,sad,15,2,male
03-01-04-01-02-02-01.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-02-02-01.wav,sad,1,2,male
03-01-04-01-01-02-21.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-01-02-21.wav,sad,21,1,male
03-01-04-01-01-02-09.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-01-02-09.wav,sad,9,1,male
03-01-04-01-01-02-19.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-01-02-19.wav,sad,19,1,male
03-01-04-01-02-02-05.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-02-02-05.wav,sad,5,2,male
03-01-04-01-02-02-11.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-02-02-11.wav,sad,11,2,male
03-01-04-01-02-02-10.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-02-02-10.wav,sad,10,2,female
03-01-04-01-02-02-04.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-02-02-04.wav,sad,4,2,female
03-01-04-01-01-02-18.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-01-02-18.wav,sad,18,1,female
03-01-04-01-01-02-24.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-01-02-24.wav,sad,24,1,female
03-01-04-01-02-02-12.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-02-02-12.wav,sad,12,2,female
03-01-04-01-02-02-06.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-02-02-06.wav,sad,6,2,female
03-01-04-01-02-02-07.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-02-02-07.wav,sad,7,2,male
03-01-04-01-02-02-13.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/sad/03-01-04-01-02-02-13.wav,sad,13,2,male
03-01-06-01-02-02-02.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-02.wav,fear,2,2,female
03-01-06-01-02-02-16.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-16.wav,fear,16,2,female
03-01-06-01-01-02-22.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-22.wav,fear,22,1,female
03-01-06-01-01-02-23.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-23.wav,fear,23,1,male
03-01-06-01-02-02-17.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-17.wav,fear,17,2,male
03-01-06-01-02-02-03.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-03.wav,fear,3,2,male
03-01-06-01-02-02-15.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-15.wav,fear,15,2,male
03-01-06-01-02-02-01.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-01.wav,fear,1,2,male
03-01-06-01-01-02-21.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-21.wav,fear,21,1,male
03-01-06-01-01-02-09.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-09.wav,fear,9,1,male
03-01-06-01-01-02-08.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-08.wav,fear,8,1,female
03-01-06-01-01-02-20.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-20.wav,fear,20,1,female
03-01-06-01-02-02-14.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-14.wav,fear,14,2,female
03-01-06-01-02-02-10.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-10.wav,fear,10,2,female
03-01-06-01-02-02-04.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-04.wav,fear,4,2,female
03-01-06-01-01-02-18.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-18.wav,fear,18,1,female
03-01-06-01-01-02-24.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-24.wav,fear,24,1,female
03-01-06-01-01-02-19.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-19.wav,fear,19,1,male
03-01-06-01-02-02-05.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-05.wav,fear,5,2,male
03-01-06-01-02-02-11.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-11.wav,fear,11,2,male
03-01-06-01-02-02-07.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-07.wav,fear,7,2,male
03-01-06-01-02-02-13.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-13.wav,fear,13,2,male
03-01-06-01-02-02-12.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-12.wav,fear,12,2,female
03-01-06-01-02-02-06.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-06.wav,fear,6,2,female
03-01-06-01-01-01-04.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-04.wav,fear,4,1,female
03-01-06-01-01-01-10.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-10.wav,fear,10,1,female
03-01-06-01-02-01-18.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-18.wav,fear,18,2,female
03-01-06-01-02-01-24.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-24.wav,fear,24,2,female
03-01-06-01-02-01-19.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-19.wav,fear,19,2,male
03-01-06-01-01-01-11.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-11.wav,fear,11,1,male
03-01-06-01-01-01-05.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-05.wav,fear,5,1,male
03-01-06-01-01-01-13.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-13.wav,fear,13,1,male
03-01-06-01-01-01-07.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-07.wav,fear,7,1,male
03-01-06-01-01-01-06.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-06.wav,fear,6,1,female
03-01-06-01-01-01-12.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-12.wav,fear,12,1,female
03-01-06-01-01-01-16.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-16.wav,fear,16,1,female
03-01-06-01-01-01-02.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-02.wav,fear,2,1,female
03-01-06-01-02-01-22.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-22.wav,fear,22,2,female
03-01-06-01-02-01-23.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-23.wav,fear,23,2,male
03-01-06-01-01-01-03.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-03.wav,fear,3,1,male
03-01-06-01-01-01-17.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-17.wav,fear,17,1,male
03-01-06-01-01-01-01.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-01.wav,fear,1,1,male
03-01-06-01-01-01-15.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-15.wav,fear,15,1,male
03-01-06-01-02-01-21.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-21.wav,fear,21,2,male
03-01-06-01-02-01-09.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-09.wav,fear,9,2,male
03-01-06-01-02-01-08.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-08.wav,fear,8,2,female
03-01-06-01-02-01-20.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-20.wav,fear,20,2,female
03-01-06-01-01-01-14.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-14.wav,fear,14,1,female
03-01-06-01-01-01-19.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-19.wav,fear,19,1,male
03-01-06-01-02-01-11.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-11.wav,fear,11,2,male
03-01-06-01-02-01-05.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-05.wav,fear,5,2,male
03-01-06-01-02-01-04.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-04.wav,fear,4,2,female
03-01-06-01-02-01-10.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-10.wav,fear,10,2,female
03-01-06-01-01-01-24.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-24.wav,fear,24,1,female
03-01-06-01-01-01-18.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-18.wav,fear,18,1,female
03-01-06-01-02-01-06.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-06.wav,fear,6,2,female
03-01-06-01-02-01-12.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-12.wav,fear,12,2,female
03-01-06-01-02-01-13.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-13.wav,fear,13,2,male
03-01-06-01-02-01-07.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-07.wav,fear,7,2,male
03-01-06-01-01-01-23.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-23.wav,fear,23,1,male
03-01-06-01-02-01-03.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-03.wav,fear,3,2,male
03-01-06-01-02-01-17.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-17.wav,fear,17,2,male
03-01-06-01-02-01-16.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-16.wav,fear,16,2,female
03-01-06-01-02-01-02.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-02.wav,fear,2,2,female
03-01-06-01-01-01-22.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-22.wav,fear,22,1,female
03-01-06-01-01-01-20.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-20.wav,fear,20,1,female
03-01-06-01-01-01-08.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-08.wav,fear,8,1,female
03-01-06-01-02-01-14.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-14.wav,fear,14,2,female
03-01-06-01-02-01-01.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-01.wav,fear,1,2,male
03-01-06-01-02-01-15.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-01-15.wav,fear,15,2,male
03-01-06-01-01-01-09.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-09.wav,fear,9,1,male
03-01-06-01-01-01-21.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-01-21.wav,fear,21,1,male
03-01-06-01-02-02-23.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-23.wav,fear,23,2,male
03-01-06-01-01-02-17.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-17.wav,fear,17,1,male
03-01-06-01-01-02-03.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-03.wav,fear,3,1,male
03-01-06-01-01-02-02.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-02.wav,fear,2,1,female
03-01-06-01-01-02-16.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-16.wav,fear,16,1,female
03-01-06-01-02-02-22.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-22.wav,fear,22,2,female
03-01-06-01-02-02-20.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-20.wav,fear,20,2,female
03-01-06-01-02-02-08.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-08.wav,fear,8,2,female
03-01-06-01-01-02-14.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-14.wav,fear,14,1,female
03-01-06-01-01-02-15.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-15.wav,fear,15,1,male
03-01-06-01-01-02-01.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-01.wav,fear,1,1,male
03-01-06-01-02-02-09.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-09.wav,fear,9,2,male
03-01-06-01-02-02-21.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-21.wav,fear,21,2,male
03-01-06-01-02-02-19.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-19.wav,fear,19,2,male
03-01-06-01-01-02-05.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-05.wav,fear,5,1,male
03-01-06-01-01-02-11.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-11.wav,fear,11,1,male
03-01-06-01-01-02-10.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-10.wav,fear,10,1,female
03-01-06-01-01-02-04.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-04.wav,fear,4,1,female
03-01-06-01-02-02-24.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-24.wav,fear,24,2,female
03-01-06-01-02-02-18.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-02-02-18.wav,fear,18,2,female
03-01-06-01-01-02-12.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-12.wav,fear,12,1,female
03-01-06-01-01-02-06.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-06.wav,fear,6,1,female
03-01-06-01-01-02-07.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-07.wav,fear,7,1,male
03-01-06-01-01-02-13.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/fear/03-01-06-01-01-02-13.wav,fear,13,1,male
03-01-08-01-01-01-14.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-01-14.wav,surprise,14,1,female
03-01-08-01-02-01-20.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-01-20.wav,surprise,20,2,female
03-01-08-01-02-01-08.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-01-08.wav,surprise,8,2,female
03-01-08-01-02-01-09.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-01-09.wav,surprise,9,2,male
03-01-08-01-02-01-21.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-01-21.wav,surprise,21,2,male
03-01-08-01-01-01-15.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-01-15.wav,surprise,15,1,male
03-01-08-01-01-01-01.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-01-01.wav,surprise,1,1,male
03-01-08-01-01-01-17.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-01-17.wav,surprise,17,1,male
03-01-08-01-01-01-03.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-01-03.wav,surprise,3,1,male
03-01-08-01-02-01-23.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-01-23.wav,surprise,23,2,male
03-01-08-01-02-01-22.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-01-22.wav,surprise,22,2,female
03-01-08-01-01-01-02.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-01-02.wav,surprise,2,1,female
03-01-08-01-01-01-16.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-01-16.wav,surprise,16,1,female
03-01-08-01-01-01-12.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-01-12.wav,surprise,12,1,female
03-01-08-01-01-01-06.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-01-06.wav,surprise,6,1,female
03-01-08-01-01-01-07.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-01-07.wav,surprise,7,1,male
03-01-08-01-01-01-13.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-01-13.wav,surprise,13,1,male
03-01-08-01-01-01-05.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-01-05.wav,surprise,5,1,male
03-01-08-01-01-01-11.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-01-11.wav,surprise,11,1,male
03-01-08-01-02-01-19.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-01-19.wav,surprise,19,2,male
03-01-08-01-02-01-24.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-01-24.wav,surprise,24,2,female
03-01-08-01-02-01-18.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-01-18.wav,surprise,18,2,female
03-01-08-01-01-01-10.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-01-10.wav,surprise,10,1,female
03-01-08-01-01-01-04.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-01-04.wav,surprise,4,1,female
03-01-08-01-02-02-06.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-02-06.wav,surprise,6,2,female
03-01-08-01-02-02-12.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-02-12.wav,surprise,12,2,female
03-01-08-01-02-02-13.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-02-13.wav,surprise,13,2,male
03-01-08-01-02-02-07.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-02-07.wav,surprise,7,2,male
03-01-08-01-02-02-11.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-02-11.wav,surprise,11,2,male
03-01-08-01-02-02-05.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-02-05.wav,surprise,5,2,male
03-01-08-01-01-02-19.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-02-19.wav,surprise,19,1,male
03-01-08-01-01-02-24.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-02-24.wav,surprise,24,1,female
03-01-08-01-01-02-18.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-02-18.wav,surprise,18,1,female
03-01-08-01-02-02-04.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-02-04.wav,surprise,4,2,female
03-01-08-01-02-02-10.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-02-10.wav,surprise,10,2,female
03-01-08-01-02-02-14.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-02-14.wav,surprise,14,2,female
03-01-08-01-01-02-20.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-02-20.wav,surprise,20,1,female
03-01-08-01-01-02-08.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-02-08.wav,surprise,8,1,female
03-01-08-01-01-02-09.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-02-09.wav,surprise,9,1,male
03-01-08-01-01-02-21.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-01-02-21.wav,surprise,21,1,male
03-01-08-01-02-02-01.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-02-01.wav,surprise,1,2,male
03-01-08-01-02-02-15.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-02-15.wav,surprise,15,2,male
03-01-08-01-02-02-03.wav,/Users/mcuzlas/Desktop/voice emotion system/data/real_datasets/RAVDESS/surprise/03-01-08-01-02-02-03.wav,surprise,3,2,male
